,nr,nc,factor,acc_mean,acc_std,time_mean,time_std
142,64,64,100000000.0,1.0,0.0,7.231235504150391e-05,2.0731451710060476e-06
143,64,128,1.0,1.0,0.0,8.053779602050782e-05,2.6969768032797377e-06
144,64,128,0.1,1.0,0.0,7.340908050537109e-05,9.91374153437223e-07
145,64,128,0.01,0.9921875,0.016010860571811874,7.398128509521485e-05,1.1336797168701878e-06
146,64,128,0.001,0.99375,0.01875,7.374286651611328e-05,3.0158772275936383e-06
147,64,128,0.0001,1.0,0.0,7.345676422119141e-05,1.3379085394476127e-06
148,64,128,1e-05,1.0,0.0,7.510185241699219e-05,4.4565783455433966e-06
149,64,128,1e-06,1.0,0.0,7.333755493164063e-05,1.4153310851722554e-06
150,64,128,1e-07,1.0,0.0,7.37905502319336e-05,2.2039215370915645e-06
151,64,128,1e-08,1.0,0.0,7.255077362060547e-05,1.2707956286655837e-06
152,64,128,1e-09,0.996875,0.009375,7.452964782714844e-05,2.893030416892531e-06
153,64,128,1e-10,1.0,0.0,7.357597351074219e-05,1.5822086356198366e-06
154,64,128,10000.0,1.0,0.0,7.371902465820312e-05,2.27386837340667e-06
155,64,128,100000000.0,1.0,0.0,7.412433624267578e-05,1.5020370483398435e-06
156,128,4,1.0,1.0,0.0,8.490085601806641e-05,1.1448784700436487e-05
157,128,4,0.1,1.0,0.0,7.450580596923828e-05,4.79956201057372e-06
158,128,4,0.01,1.0,0.0,7.283687591552734e-05,6.764536361270479e-07
159,128,4,0.001,1.0,0.0,7.312297821044922e-05,1.4621494394742932e-06
160,128,4,0.0001,1.0,0.0,7.462501525878906e-05,4.0263808884781935e-06
161,128,4,1e-05,1.0,0.0,7.505416870117188e-05,4.0303319185477145e-06
162,128,4,1e-06,1.0,0.0,7.293224334716796e-05,8.425997279678484e-07
163,128,4,1e-07,1.0,0.0,7.364749908447265e-05,3.3741915125895323e-06
164,128,4,1e-08,1.0,0.0,7.37905502319336e-05,2.478292034428208e-06
165,128,4,1e-09,1.0,0.0,7.297992706298829e-05,1.5208414491478977e-06
166,128,4,1e-10,1.0,0.0,7.328987121582031e-05,1.5786118848082398e-06
167,128,4,10000.0,1.0,0.0,7.41720199584961e-05,3.0837210543796878e-06
168,128,4,100000000.0,1.0,0.0,7.300376892089843e-05,1.1572514628898236e-06
169,128,16,1.0,1.0,0.0,8.058547973632812e-05,2.8729191458496223e-06
170,128,16,0.1,1.0,0.0,7.388591766357421e-05,2.2929125169609354e-06
171,128,16,0.01,0.98125,0.05625,7.433891296386719e-05,3.2825658377639235e-06
172,128,16,0.001,1.0,0.0,7.326602935791016e-05,1.2707956286655837e-06
173,128,16,0.0001,0.9875,0.0375,7.321834564208985e-05,1.0362297922182431e-06
174,128,16,1e-05,1.0,0.0,7.402896881103516e-05,1.337058533936496e-06
175,128,16,1e-06,1.0,0.0,7.326602935791016e-05,1.2973564014828484e-06
176,128,16,1e-07,1.0,0.0,7.448196411132812e-05,2.480470047691336e-06
177,128,16,1e-08,0.9875,0.0375,7.38382339477539e-05,3.3532367475107443e-06
178,128,16,1e-09,1.0,0.0,7.340908050537109e-05,1.1750432520248038e-06
179,128,16,1e-10,1.0,0.0,7.424354553222656e-05,1.8288430128827194e-06
180,128,16,10000.0,1.0,0.0,7.393360137939454e-05,1.6430136827487994e-06
