,nr,nc,factor,acc_mean,acc_std,time_mean,time_std
85,64,16,0.0001,1.0,0.0,9.407997131347657e-05,1.3910247941794226e-06
86,64,16,1e-05,1.0,0.0,9.443759918212891e-05,1.1798708945902464e-06
87,64,16,1e-06,1.0,0.0,9.372234344482422e-05,1.6772539460145527e-06
88,64,16,1e-07,1.0,0.0,9.472370147705078e-05,2.1485469614802976e-06
89,64,16,1e-08,1.0,0.0,9.427070617675781e-05,1.5310854299547501e-06
90,64,64,1.0,1.0,0.0,8.873939514160156e-05,5.717872051032826e-06
91,64,64,0.1,1.0,0.0,8.745193481445313e-05,1.4177387950247293e-06
92,64,64,0.01,1.0,0.0,8.785724639892578e-05,2.618808600405247e-06
93,64,64,0.001,1.0,0.0,8.666515350341797e-05,1.6457791190550152e-06
94,64,64,0.0001,1.0,0.0,8.585453033447266e-05,9.681673290370442e-07
95,64,64,1e-05,1.0,0.0,8.711814880371093e-05,2.4248470564062345e-06
96,64,64,1e-06,1.0,0.0,8.65936279296875e-05,1.5109042661433085e-06
97,64,64,1e-07,1.0,0.0,8.645057678222657e-05,1.3910247941794226e-06
98,64,64,1e-08,1.0,0.0,8.592605590820312e-05,1.7330915303598638e-06
99,64,128,1.0,1.0,0.0,0.00012259483337402345,0.00010620426724639271
100,64,128,0.1,1.0,0.0,8.633136749267579e-05,2.5510787963867186e-06
101,64,128,0.01,1.0,0.0,8.618831634521484e-05,1.164351982791403e-06
102,64,128,0.001,1.0,0.0,8.580684661865234e-05,1.387956579001225e-06
103,64,128,0.0001,1.0,0.0,8.680820465087891e-05,3.4060495233191055e-06
104,64,128,1e-05,1.0,0.0,8.580684661865234e-05,1.763169469307358e-06
105,64,128,1e-06,1.0,0.0,8.521080017089843e-05,1.3154138778814049e-06
106,64,128,1e-07,1.0,0.0,8.502006530761719e-05,8.609519045480626e-07
107,64,128,1e-08,1.0,0.0,8.649826049804688e-05,3.091729178895441e-06
108,128,4,1.0,1.0,0.0,9.629726409912109e-05,7.143372360248257e-06
109,128,4,0.1,1.0,0.0,9.374618530273437e-05,9.404698812158593e-07
