,nr,nc,shift,acc_mean,acc_std,time_mean,time_std
0,4,4,1.0,1.0,0.0,7.393360137939454e-05,5.898077144899828e-05
1,4,4,100.0,1.0,0.0,5.407333374023438e-05,1.4137236671804041e-06
2,4,4,10000.0,1.0,0.0,5.464553833007812e-05,2.3717556219951415e-06
3,4,4,1000000.0,1.0,0.0,5.359649658203125e-05,9.933789566039874e-07
